rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
44751,822090,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,0796546e-beae-4459-a5eb-9abd2207af86,1569337982193000000,2019-09-24 11:13:02.193000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,822090,subject,netflow,subject->netflow,netflow 142.20.57.246:53265->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53265->202.6.172.98:443,1.000 to 1.999
44752,821935,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,e3ec6ef7-be14-4cf6-9a96-6ae5bfb7491b,1569337951862000000,2019-09-24 11:12:31.862000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,821935,subject,netflow,subject->netflow,netflow 142.20.57.246:53255->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53255->202.6.172.98:443,1.000 to 1.999
44753,821567,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,64cc7c5d-6db4-426b-9ab5-85312d97c3f9,1569337921006000000,2019-09-24 11:12:01.006000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,821567,subject,netflow,subject->netflow,netflow 142.20.57.246:53250->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53250->202.6.172.98:443,1.000 to 1.999
44754,821185,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,aea4e5ba-9df7-4b45-ae71-87303ad9eef5,1569337891396000000,2019-09-24 11:11:31.396000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,821185,subject,netflow,subject->netflow,netflow 142.20.57.246:53249->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53249->202.6.172.98:443,1.000 to 1.999
44755,820069,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,63dcd412-854c-4036-81b4-5b4b6945cf5a,1569337861204000000,2019-09-24 11:11:01.204000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,820069,subject,netflow,subject->netflow,netflow 142.20.57.246:53125->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53125->202.6.172.98:443,1.000 to 1.999
44756,818319,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,1,1.001472950,0.000000000,MESSAGE,2874ca60-5d4d-4ba1-972b-f779dba6ca93,1569337830626000000,2019-09-24 11:10:30.626000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,818319,subject,netflow,subject->netflow,netflow 142.20.57.246:52442->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:52442->202.6.172.98:443,1.000 to 1.999
44757,814870,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,1,1.001472950,0.000000000,MESSAGE,8dae04aa-d4a6-4787-9fd2-887f47cb47df,1569337799974000000,2019-09-24 11:09:59.974000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,814870,subject,netflow,subject->netflow,netflow 142.20.57.246:51149->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:51149->202.6.172.98:443,1.000 to 1.999
44758,814821,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,1,1.001472950,0.000000000,MESSAGE,f49a0334-a6b3-4b93-8820-188f807e0bce,1569337800137000000,2019-09-24 11:10:00.137000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,814821,subject,netflow,subject->netflow,netflow 142.20.57.246:51163->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:51163->202.6.172.98:443,1.000 to 1.999
44759,812793,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,a252ec4f-58bd-4c7e-834f-b9d6725f34f8,1569337769357000000,2019-09-24 11:09:29.357000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812793,subject,netflow,subject->netflow,netflow 142.20.57.246:50136->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50136->202.6.172.98:443,1.000 to 1.999
44760,812783,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,32497c8d-118b-469e-81df-cb79796df92e,1569337761625000000,2019-09-24 11:09:21.625000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812783,subject,netflow,subject->netflow,netflow 142.20.57.246:50130->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50130->202.6.172.98:443,1.000 to 1.999
44761,812663,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,3fbfe211-4049-4331-8737-56d28fc61999,1569337731427000000,2019-09-24 11:08:51.427000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812663,subject,netflow,subject->netflow,netflow 142.20.57.246:50129->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50129->202.6.172.98:443,1.000 to 1.999
44762,812662,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,db76a98e-f792-4607-8df1-e4023a5fb02b,1569337731249000000,2019-09-24 11:08:51.249000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812662,subject,netflow,subject->netflow,netflow 142.20.57.246:50128->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50128->202.6.172.98:443,1.000 to 1.999
44763,812551,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,63e133b5-86ba-4f6c-ae68-827997c08bd6,1569337700939000000,2019-09-24 11:08:20.939000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812551,subject,netflow,subject->netflow,netflow 142.20.57.246:50126->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50126->202.6.172.98:443,1.000 to 1.999
44764,812550,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,d21cc7c9-0d32-4c7e-8a9c-d182bb3df76a,1569337697726000000,2019-09-24 11:08:17.726000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812550,subject,netflow,subject->netflow,netflow 142.20.57.246:50125->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50125->202.6.172.98:443,1.000 to 1.999
44765,812337,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,b98e2b8d-35b7-441f-88a2-0310f2c87d3b,1569337667539000000,2019-09-24 11:07:47.539000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812337,subject,netflow,subject->netflow,netflow 142.20.57.246:50124->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50124->202.6.172.98:443,1.000 to 1.999
44766,812336,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,18d68bd6-9e66-46e7-931b-37b3ecd1eb8d,1569337667335000000,2019-09-24 11:07:47.335000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812336,subject,netflow,subject->netflow,netflow 142.20.57.246:50123->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50123->202.6.172.98:443,1.000 to 1.999
44767,812280,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,1f1d42ea-9d52-4086-b3fe-1d77b367548b,1569337637109000000,2019-09-24 11:07:17.109000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,812280,subject,netflow,subject->netflow,netflow 142.20.57.246:50122->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50122->202.6.172.98:443,1.000 to 1.999
44768,811998,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,80511aa0-7bb1-4a62-a45c-ad49d0455994,1569337606086000000,2019-09-24 11:06:46.086000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811998,subject,netflow,subject->netflow,netflow 142.20.57.246:50120->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50120->202.6.172.98:443,1.000 to 1.999
44769,811940,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,5742b45f-5f4c-488f-b5ee-553dfa7c1f7a,1569337576688000000,2019-09-24 11:06:16.688000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811940,subject,netflow,subject->netflow,netflow 142.20.57.246:50119->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50119->202.6.172.98:443,1.000 to 1.999
44770,811644,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,453b895c-5ecd-4d9b-b304-edc871f221e8,1569337546271000000,2019-09-24 11:05:46.271000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811644,subject,netflow,subject->netflow,netflow 142.20.57.246:50074->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50074->202.6.172.98:443,1.000 to 1.999
44771,811642,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,8ae8efac-919b-4649-a09d-9c84c6314e79,1569337543296000000,2019-09-24 11:05:43.296000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811642,subject,netflow,subject->netflow,netflow 142.20.57.246:50073->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50073->202.6.172.98:443,1.000 to 1.999
44772,811567,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,4c0fecdb-ee37-4ebe-be49-e8183c101fb3,1569337513115000000,2019-09-24 11:05:13.115000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811567,subject,netflow,subject->netflow,netflow 142.20.57.246:50072->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50072->202.6.172.98:443,1.000 to 1.999
44773,811566,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,da4bc4dc-d0a2-482a-b561-b83e820a0be7,1569337512954000000,2019-09-24 11:05:12.954000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811566,subject,netflow,subject->netflow,netflow 142.20.57.246:50071->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50071->202.6.172.98:443,1.000 to 1.999
44774,811248,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,2dee34b6-6b07-417b-b6fc-0aed29b39cb0,1569337482581000000,2019-09-24 11:04:42.581000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811248,subject,netflow,subject->netflow,netflow 142.20.57.246:50057->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50057->202.6.172.98:443,1.000 to 1.999
44775,811245,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,ba28bf6a-9218-42dd-b508-f7a46ada5e83,1569337479485000000,2019-09-24 11:04:39.485000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811245,subject,netflow,subject->netflow,netflow 142.20.57.246:50056->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50056->202.6.172.98:443,1.000 to 1.999
44776,811053,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,d4ea186c-7171-4394-8b02-a6f7dd0ce0c9,1569337449304000000,2019-09-24 11:04:09.304000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811053,subject,netflow,subject->netflow,netflow 142.20.57.246:50055->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50055->202.6.172.98:443,1.000 to 1.999
44777,811052,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,324a9699-82eb-4bdb-9b7f-e413f24f3a07,1569337449152000000,2019-09-24 11:04:09.152000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,811052,subject,netflow,subject->netflow,netflow 142.20.57.246:50054->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50054->202.6.172.98:443,1.000 to 1.999
44778,810623,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,9dd8b0b8-b6c6-4454-b5d2-edefcf2f992b,1569337418746000000,2019-09-24 11:03:38.746000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,810623,subject,netflow,subject->netflow,netflow 142.20.57.246:50009->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50009->202.6.172.98:443,1.000 to 1.999
44779,810622,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,de5e180a-5429-4ad0-88ba-1ae903e6b6a1,1569337415468000000,2019-09-24 11:03:35.468000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,810622,subject,netflow,subject->netflow,netflow 142.20.57.246:50008->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50008->202.6.172.98:443,1.000 to 1.999
44780,810595,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,d8b6422f-25f8-414e-9b8f-2737ef62a604,1569337385349000000,2019-09-24 11:03:05.349000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,810595,subject,netflow,subject->netflow,netflow 142.20.57.246:50007->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50007->202.6.172.98:443,1.000 to 1.999
44781,810590,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,bc282a87-17ad-4c10-9a16-ea49dd7a87b3,1569337385015000000,2019-09-24 11:03:05.015000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,810590,subject,netflow,subject->netflow,netflow 142.20.57.246:50006->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50006->202.6.172.98:443,1.000 to 1.999
44782,810258,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,65931a43-9c72-42a7-9b4c-e36d913dcc6f,1569337354751000000,2019-09-24 11:02:34.751000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,810258,subject,netflow,subject->netflow,netflow 142.20.57.246:50003->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50003->202.6.172.98:443,1.000 to 1.999
44783,810257,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,START,baa653a4-5a8d-4019-82d4-4a758a8ae54b,1569337354013000000,2019-09-24 11:02:34.013000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,810257,subject,netflow,subject->netflow,netflow 142.20.57.246:50002->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50002->202.6.172.98:443,1.000 to 1.999
44784,810105,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,98309523-a162-4c88-914b-e080af902c35,1569337323878000000,2019-09-24 11:02:03.878000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,810105,subject,netflow,subject->netflow,netflow 142.20.57.246:50001->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50001->202.6.172.98:443,1.000 to 1.999
44785,809837,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,28d105f3-b87f-41b2-94c8-72c84fbbabba,1569337293715000000,2019-09-24 11:01:33.715000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,809837,subject,netflow,subject->netflow,netflow 142.20.57.246:50000->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:50000->202.6.172.98:443,1.000 to 1.999
44786,809628,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,4b622762-8aaf-4e41-8f18-55d75071bc2a,1569337263551000000,2019-09-24 11:01:03.551000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,809628,subject,netflow,subject->netflow,netflow 142.20.57.246:49999->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:49999->202.6.172.98:443,1.000 to 1.999
44787,809328,FN_below_threshold,1.001472950,1,0,OPTC h501 attack,2,1.001472950,0.000000000,MESSAGE,48b79282-856a-495a-86ba-4ae43822769b,1569337233408000000,2019-09-24 11:00:33.408000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,dst,3820,809328,subject,netflow,subject->netflow,netflow 142.20.57.246:49998->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:49998->202.6.172.98:443,1.000 to 1.999
44788,826942,FN_below_threshold,1.001472235,1,0,OPTC h501 attack,2,1.001472235,-0.000000000,MESSAGE,616b1bc6-265b-4e62-bd79-75c63acab6ce,1569339041706000000,2019-09-24 11:30:41.706000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,dst,3820,826942,subject,netflow,subject->netflow,netflow 142.20.57.246:53339->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53339->202.6.172.98:443,1.000 to 1.999
44789,826732,FN_below_threshold,1.001472235,1,0,OPTC h501 attack,2,1.001472235,-0.000000000,MESSAGE,1178262b-3720-4297-a5aa-5696c29bbe60,1569339011543000000,2019-09-24 11:30:11.543000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,dst,3820,826732,subject,netflow,subject->netflow,netflow 142.20.57.246:53337->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53337->202.6.172.98:443,1.000 to 1.999
44790,826573,FN_below_threshold,1.001472235,1,0,OPTC h501 attack,2,1.001472235,-0.000000000,MESSAGE,93560031-e1c1-4498-aded-7974c768d3d4,1569338981376000000,2019-09-24 11:29:41.376000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,dst,3820,826573,subject,netflow,subject->netflow,netflow 142.20.57.246:53335->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53335->202.6.172.98:443,1.000 to 1.999
44791,826517,FN_below_threshold,1.001472235,1,0,OPTC h501 attack,2,1.001472235,-0.000000000,MESSAGE,e9923743-a7ec-4fbe-a2a0-3f897b33c09d,1569338951147000000,2019-09-24 11:29:11.147000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,dst,3820,826517,subject,netflow,subject->netflow,netflow 142.20.57.246:53333->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53333->202.6.172.98:443,1.000 to 1.999
44792,826306,FN_below_threshold,1.001472235,1,0,OPTC h501 attack,2,1.001472235,-0.000000000,MESSAGE,dfc4bca7-f398-433f-8597-3121cd075df3,1569338920971000000,2019-09-24 11:28:40.971000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,dst,3820,826306,subject,netflow,subject->netflow,netflow 142.20.57.246:53331->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53331->202.6.172.98:443,1.000 to 1.999
44793,826257,FN_below_threshold,1.001472235,1,0,OPTC h501 attack,2,1.001472235,-0.000000000,MESSAGE,9a33163c-e5fd-4c46-ae68-10a9ab232ec8,1569338890831000000,2019-09-24 11:28:10.831000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,dst,3820,826257,subject,netflow,subject->netflow,netflow 142.20.57.246:53329->202.6.172.98:443,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.57.246:53329->202.6.172.98:443,1.000 to 1.999
