rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
1008,229021,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,66421369-35F5-558A-A4E5-FA48012B6136,1523030017576145697,2018-04-06 11:53:37.576146 EDT,2018-04-06 11:43:40.166141276~2018-04-06 11:58:46.596121446,dst,1222433,229021,file,subject,file->subject,node 229021,node 1222433,node 229021,threshold to coverage (9.821-16.528)
1009,229013,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,45675EA0-EFFD-5462-B25B-74FD4557DA20,1523029973586132191,2018-04-06 11:52:53.586132 EDT,2018-04-06 11:43:40.166141276~2018-04-06 11:58:46.596121446,dst,1222322,229013,file,subject,file->subject,node 229013,node 1222322,node 229013,threshold to coverage (9.821-16.528)
1010,228974,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,992ACCAC-D3D8-55FD-B8AD-0BC0A03270FE,1523029820746135166,2018-04-06 11:50:20.746135 EDT,2018-04-06 11:43:40.166141276~2018-04-06 11:58:46.596121446,dst,1221991,228974,file,subject,file->subject,node 228974,node 1221991,node 228974,threshold to coverage (9.821-16.528)
1011,228920,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,76C553C1-75FE-568F-954E-FB7BDA5620C9,1523029592266143593,2018-04-06 11:46:32.266144 EDT,2018-04-06 11:43:40.166141276~2018-04-06 11:58:46.596121446,dst,1221482,228920,file,subject,file->subject,node 228920,node 1221482,node 228920,threshold to coverage (9.821-16.528)
1012,228829,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,1FA60E91-A550-5FE9-93F1-637D4E92937E,1523029233016147647,2018-04-06 11:40:33.016148 EDT,2018-04-06 11:27:15.786165756~2018-04-06 11:43:40.116143332,dst,1220703,228829,file,subject,file->subject,node 228829,node 1220703,node 228829,threshold to coverage (9.821-16.528)
1013,228799,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,62CDD374-25FF-569C-8FE3-C2F00CD73751,1523029074706152057,2018-04-06 11:37:54.706152 EDT,2018-04-06 11:27:15.786165756~2018-04-06 11:43:40.116143332,dst,1220339,228799,file,subject,file->subject,node 228799,node 1220339,node 228799,threshold to coverage (9.821-16.528)
1014,228781,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,90485651-E5FC-5170-9F90-FDB28D6F83C7,1523029041896152704,2018-04-06 11:37:21.896153 EDT,2018-04-06 11:27:15.786165756~2018-04-06 11:43:40.116143332,dst,1220254,228781,file,subject,file->subject,node 228781,node 1220254,node 228781,threshold to coverage (9.821-16.528)
1015,228761,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,10957439-3A4B-5CDE-A9AA-BB0C5822F90B,1523028967856154089,2018-04-06 11:36:07.856154 EDT,2018-04-06 11:27:15.786165756~2018-04-06 11:43:40.116143332,dst,1220078,228761,file,subject,file->subject,node 228761,node 1220078,node 228761,threshold to coverage (9.821-16.528)
1016,228671,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,19B7ED69-8BFA-5BF3-AF5E-5F8BDDEA02E5,1523028582836171510,2018-04-06 11:29:42.836172 EDT,2018-04-06 11:27:15.786165756~2018-04-06 11:43:40.116143332,dst,1219224,228671,file,subject,file->subject,node 228671,node 1219224,node 228671,threshold to coverage (9.821-16.528)
1017,228555,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,A0764214-978A-5ACB-8F73-04A2F62BF368,1523028093096172787,2018-04-06 11:21:33.096173 EDT,2018-04-06 11:11:23.986188916~2018-04-06 11:27:15.786165756,dst,1218106,228555,file,subject,file->subject,node 228555,node 1218106,node 228555,threshold to coverage (9.821-16.528)
1018,228497,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,1CF482EF-AF9F-5195-B48F-D80EAF53EFD4,1523027900616178206,2018-04-06 11:18:20.616178 EDT,2018-04-06 11:11:23.986188916~2018-04-06 11:27:15.786165756,dst,1217666,228497,file,subject,file->subject,node 228497,node 1217666,node 228497,threshold to coverage (9.821-16.528)
1019,228479,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,0726D0FB-D211-57DD-BA3F-01873A4CE230,1523027803616178749,2018-04-06 11:16:43.616179 EDT,2018-04-06 11:11:23.986188916~2018-04-06 11:27:15.786165756,dst,1217447,228479,file,subject,file->subject,node 228479,node 1217447,node 228479,threshold to coverage (9.821-16.528)
1020,228449,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,552E2856-C03F-592B-A12D-4EA031377547,1523027740496180833,2018-04-06 11:15:40.496181 EDT,2018-04-06 11:11:23.986188916~2018-04-06 11:27:15.786165756,dst,1217281,228449,file,subject,file->subject,node 228449,node 1217281,node 228449,threshold to coverage (9.821-16.528)
1021,228408,FP_above_threshold,10.641149521,0,1,,4,10.641149521,0.000000000,EVENT_RECVMSG,9622E3B6-18CC-556B-8CC2-A859281B7EF2,1523027666776181723,2018-04-06 11:14:26.776182 EDT,2018-04-06 11:11:23.986188916~2018-04-06 11:27:15.786165756,dst,1217069,228408,file,subject,file->subject,node 228408,node 1217069,node 228408,threshold to coverage (9.821-16.528)
1022,228080,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,16A41334-B238-5D99-A721-13C5E2BD1181,1523026534586391426,2018-04-06 10:55:34.586391 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1213143,228080,file,subject,file->subject,node 228080,node 1213143,node 228080,threshold to coverage (9.821-16.528)
1023,228062,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,A27A3362-C42A-5AFD-80BB-97563F114ADC,1523026502666208776,2018-04-06 10:55:02.666209 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1213056,228062,file,subject,file->subject,node 228062,node 1213056,node 228062,threshold to coverage (9.821-16.528)
1024,228039,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,375EF0C8-FBA4-5300-95B5-9E9470A12FE0,1523026494966207555,2018-04-06 10:54:54.966208 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1213018,228039,file,subject,file->subject,node 228039,node 1213018,node 228039,threshold to coverage (9.821-16.528)
1025,227997,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,DFEA976F-2D07-5335-A318-ABA376E53A34,1523026351886211442,2018-04-06 10:52:31.886211 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1212625,227997,file,subject,file->subject,node 227997,node 1212625,node 227997,threshold to coverage (9.821-16.528)
1026,227949,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,01C7720D-22E9-5092-9E7E-F27F0BCB6AA4,1523026191066213585,2018-04-06 10:49:51.066214 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1212245,227949,file,subject,file->subject,node 227949,node 1212245,node 227949,threshold to coverage (9.821-16.528)
1027,227918,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,56D03929-63AC-5673-83B9-3B4F2FF26657,1523026077286218361,2018-04-06 10:47:57.286218 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1211973,227918,file,subject,file->subject,node 227918,node 1211973,node 227918,threshold to coverage (9.821-16.528)
1028,227880,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,63E386F1-BDBB-5092-866D-FC9A2A579E8F,1523025962606219181,2018-04-06 10:46:02.606219 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1211661,227880,file,subject,file->subject,node 227880,node 1211661,node 227880,threshold to coverage (9.821-16.528)
1029,227806,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,7BDA1255-01C3-5351-A079-085B701FBFD2,1523025674546233522,2018-04-06 10:41:14.546233 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,1211025,227806,file,subject,file->subject,node 227806,node 1211025,node 227806,threshold to coverage (9.821-16.528)
1030,227747,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,ECDCEABF-9E81-5679-9F4C-DB9B5CEAEC57,1523025428336233624,2018-04-06 10:37:08.336234 EDT,2018-04-06 10:24:20.586245826~2018-04-06 10:40:07.486227103,dst,1210442,227747,file,subject,file->subject,node 227747,node 1210442,node 227747,threshold to coverage (9.821-16.528)
1031,227612,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,11D1AFC9-52AA-50B2-9AB0-7DA1DB3C4324,1523024978616243475,2018-04-06 10:29:38.616243 EDT,2018-04-06 10:24:20.586245826~2018-04-06 10:40:07.486227103,dst,1209338,227612,file,subject,file->subject,node 227612,node 1209338,node 227612,threshold to coverage (9.821-16.528)
1032,227520,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,53D73C95-065B-5AB0-B2BD-8A52554BE822,1523024626556250236,2018-04-06 10:23:46.556250 EDT,2018-04-06 10:08:52.196268858~2018-04-06 10:24:14.816247970,dst,1208479,227520,file,subject,file->subject,node 227520,node 1208479,node 227520,threshold to coverage (9.821-16.528)
1033,227450,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,2915D3B1-C351-5584-AED4-49EBFBC2AC89,1523024370356256383,2018-04-06 10:19:30.356256 EDT,2018-04-06 10:08:52.196268858~2018-04-06 10:24:14.816247970,dst,1207904,227450,file,subject,file->subject,node 227450,node 1207904,node 227450,threshold to coverage (9.821-16.528)
1034,227304,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,03BF9ABE-5BBA-50A5-85CF-1C1990A38BAC,1523023765326270729,2018-04-06 10:09:25.326271 EDT,2018-04-06 10:08:52.196268858~2018-04-06 10:24:14.816247970,dst,1206560,227304,file,subject,file->subject,node 227304,node 1206560,node 227304,threshold to coverage (9.821-16.528)
1035,227296,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,BCA6D0A6-9FF2-52AD-B848-A1BBBDBA961A,1523023739856271365,2018-04-06 10:08:59.856271 EDT,2018-04-06 10:08:52.196268858~2018-04-06 10:24:14.816247970,dst,1206468,227296,file,subject,file->subject,node 227296,node 1206468,node 227296,threshold to coverage (9.821-16.528)
1036,227215,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,47EFE5BE-4F1F-53BB-925C-B511B272A754,1523023410506275899,2018-04-06 10:03:30.506276 EDT,2018-04-06 09:53:44.566296452~2018-04-06 10:08:52.196268858,dst,1205745,227215,file,subject,file->subject,node 227215,node 1205745,node 227215,threshold to coverage (9.821-16.528)
1037,227196,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,46764B5C-A0AB-5488-8319-A98B66DB1CCD,1523023327996277950,2018-04-06 10:02:07.996278 EDT,2018-04-06 09:53:44.566296452~2018-04-06 10:08:52.196268858,dst,1205556,227196,file,subject,file->subject,node 227196,node 1205556,node 227196,threshold to coverage (9.821-16.528)
1038,227188,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,D8F862D8-37B6-5A2F-9942-CD083BE622AE,1523023319366283518,2018-04-06 10:01:59.366283 EDT,2018-04-06 09:53:44.566296452~2018-04-06 10:08:52.196268858,dst,1205517,227188,file,subject,file->subject,node 227188,node 1205517,node 227188,threshold to coverage (9.821-16.528)
1039,227091,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,A9807918-1AFA-5164-9559-626AE670F7E5,1523022977236285846,2018-04-06 09:56:17.236286 EDT,2018-04-06 09:53:44.566296452~2018-04-06 10:08:52.196268858,dst,1204745,227091,file,subject,file->subject,node 227091,node 1204745,node 227091,threshold to coverage (9.821-16.528)
1040,227016,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,E15824C2-0FEC-5B5C-8231-2F7BF9E21CD3,1523022646616299351,2018-04-06 09:50:46.616299 EDT,2018-04-06 09:37:35.926312076~2018-04-06 09:53:44.546302070,dst,1204020,227016,file,subject,file->subject,node 227016,node 1204020,node 227016,threshold to coverage (9.821-16.528)
1041,226995,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,82DD1B3A-E4D5-505C-B016-8D888021B74D,1523022614236293312,2018-04-06 09:50:14.236293 EDT,2018-04-06 09:37:35.926312076~2018-04-06 09:53:44.546302070,dst,1203932,226995,file,subject,file->subject,node 226995,node 1203932,node 226995,threshold to coverage (9.821-16.528)
1042,226964,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,A878E383-5A59-5509-AE23-03B92EF47B6E,1523022489946299802,2018-04-06 09:48:09.946300 EDT,2018-04-06 09:37:35.926312076~2018-04-06 09:53:44.546302070,dst,1203640,226964,file,subject,file->subject,node 226964,node 1203640,node 226964,threshold to coverage (9.821-16.528)
1043,226946,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,294A14B9-6CAE-5FC3-A00A-BE0D9B97FE27,1523022428116299897,2018-04-06 09:47:08.116300 EDT,2018-04-06 09:37:35.926312076~2018-04-06 09:53:44.546302070,dst,1203493,226946,file,subject,file->subject,node 226946,node 1203493,node 226946,threshold to coverage (9.821-16.528)
1044,226855,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,0D708197-75FA-50C4-B9E3-FDBB1E0525AC,1523022089806307826,2018-04-06 09:41:29.806308 EDT,2018-04-06 09:37:35.926312076~2018-04-06 09:53:44.546302070,dst,1202745,226855,file,subject,file->subject,node 226855,node 1202745,node 226855,threshold to coverage (9.821-16.528)
1045,226816,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,16234D19-75CC-53B9-AD9A-654EC17A28ED,1523021971646312838,2018-04-06 09:39:31.646313 EDT,2018-04-06 09:37:35.926312076~2018-04-06 09:53:44.546302070,dst,1202445,226816,file,subject,file->subject,node 226816,node 1202445,node 226816,threshold to coverage (9.821-16.528)
1046,226788,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,0F5FB50F-4C6D-550C-8259-4C8B6DAAC735,1523021831986311942,2018-04-06 09:37:11.986312 EDT,2018-04-06 09:22:28.356331501~2018-04-06 09:37:35.926312076,dst,1202109,226788,file,subject,file->subject,node 226788,node 1202109,node 226788,threshold to coverage (9.821-16.528)
1047,226780,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,833B344B-9B5C-55C3-AEDE-1E4919DB79EF,1523021819666313026,2018-04-06 09:36:59.666313 EDT,2018-04-06 09:22:28.356331501~2018-04-06 09:37:35.926312076,dst,1202060,226780,file,subject,file->subject,node 226780,node 1202060,node 226780,threshold to coverage (9.821-16.528)
1048,226736,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,3D3DD4EF-A003-52F2-B4A9-88A0F8377262,1523021698056314065,2018-04-06 09:34:58.056314 EDT,2018-04-06 09:22:28.356331501~2018-04-06 09:37:35.926312076,dst,1201752,226736,file,subject,file->subject,node 226736,node 1201752,node 226736,threshold to coverage (9.821-16.528)
1049,226689,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,B54EC071-D735-5076-90AC-42C0BF73F803,1523021556746318267,2018-04-06 09:32:36.746318 EDT,2018-04-06 09:22:28.356331501~2018-04-06 09:37:35.926312076,dst,1201371,226689,file,subject,file->subject,node 226689,node 1201371,node 226689,threshold to coverage (9.821-16.528)
1050,226616,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,63EB1020-2AEC-5D92-9E13-2FCE0EF7698F,1523021293736324080,2018-04-06 09:28:13.736324 EDT,2018-04-06 09:22:28.356331501~2018-04-06 09:37:35.926312076,dst,1200760,226616,file,subject,file->subject,node 226616,node 1200760,node 226616,threshold to coverage (9.821-16.528)
1051,226509,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,DA6EF667-014F-5ADB-A5F8-B868547D37A4,1523020876936333341,2018-04-06 09:21:16.936333 EDT,2018-04-06 09:07:20.416353493~2018-04-06 09:22:28.356331501,dst,1199798,226509,file,subject,file->subject,node 226509,node 1199798,node 226509,threshold to coverage (9.821-16.528)
1052,226488,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,0A443B07-1628-51B1-8B97-5179F742D31C,1523020822626334758,2018-04-06 09:20:22.626335 EDT,2018-04-06 09:07:20.416353493~2018-04-06 09:22:28.356331501,dst,1199663,226488,file,subject,file->subject,node 226488,node 1199663,node 226488,threshold to coverage (9.821-16.528)
1053,226404,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,C6DD3020-1C47-5C64-BE36-2404FC717A92,1523020527876340747,2018-04-06 09:15:27.876341 EDT,2018-04-06 09:07:20.416353493~2018-04-06 09:22:28.356331501,dst,1198965,226404,file,subject,file->subject,node 226404,node 1198965,node 226404,threshold to coverage (9.821-16.528)
1054,226315,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,F66E16EE-1D7F-5E6D-B0FD-944ECD0480C8,1523020178086348747,2018-04-06 09:09:38.086349 EDT,2018-04-06 09:07:20.416353493~2018-04-06 09:22:28.356331501,dst,1198179,226315,file,subject,file->subject,node 226315,node 1198179,node 226315,threshold to coverage (9.821-16.528)
1055,226259,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,42498298-3E4C-5035-99EE-3BEF65011186,1523019949936352960,2018-04-06 09:05:49.936353 EDT,2018-04-06 08:52:11.516370574~2018-04-06 09:07:20.356355722,dst,1197633,226259,file,subject,file->subject,node 226259,node 1197633,node 226259,threshold to coverage (9.821-16.528)
1056,226234,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,69ACC857-7337-5AB6-8FBF-4CB68CDA9399,1523019918026356754,2018-04-06 09:05:18.026357 EDT,2018-04-06 08:52:11.516370574~2018-04-06 09:07:20.356355722,dst,1197541,226234,file,subject,file->subject,node 226234,node 1197541,node 226234,threshold to coverage (9.821-16.528)
1057,226172,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,496F4282-231B-5A94-BBBD-F55D6B3D110A,1523019698716366416,2018-04-06 09:01:38.716367 EDT,2018-04-06 08:52:11.516370574~2018-04-06 09:07:20.356355722,dst,1196931,226172,file,subject,file->subject,node 226172,node 1196931,node 226172,threshold to coverage (9.821-16.528)
1058,225318,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,96463677-E632-5277-9B1F-10BF3641D0E7,1523015972606441358,2018-04-06 07:59:32.606441 EDT,2018-04-06 07:49:41.376455890~2018-04-06 08:04:46.626440145,dst,1188743,225318,file,subject,file->subject,node 225318,node 1188743,node 225318,threshold to coverage (9.821-16.528)
1059,225173,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,98314EA9-0BE3-54D4-B5C5-D067FEC1431F,1523015311356457419,2018-04-06 07:48:31.356457 EDT,2018-04-06 07:33:41.296478869~2018-04-06 07:49:41.316458367,dst,1187281,225173,file,subject,file->subject,node 225173,node 1187281,node 225173,threshold to coverage (9.821-16.528)
1060,224962,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,531A8654-2664-5714-A3C9-AAA524A150A4,1523014398346478583,2018-04-06 07:33:18.346479 EDT,2018-04-06 07:18:24.666499927~2018-04-06 07:33:41.296478869,dst,1185235,224962,file,subject,file->subject,node 224962,node 1185235,node 224962,threshold to coverage (9.821-16.528)
1061,224820,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,A7E1274D-86BB-5503-9D7B-A8AC022C8B24,1523013774946500359,2018-04-06 07:22:54.946500 EDT,2018-04-06 07:18:24.666499927~2018-04-06 07:33:41.296478869,dst,1183828,224820,file,subject,file->subject,node 224820,node 1183828,node 224820,threshold to coverage (9.821-16.528)
1062,224685,FP_above_threshold,10.641149521,0,1,,8,10.641149521,0.000000000,EVENT_RECVMSG,D416F93E-CE80-5571-A3A3-89B92F574434,1523013175466505623,2018-04-06 07:12:55.466506 EDT,2018-04-06 07:03:14.536525881~2018-04-06 07:18:24.666499927,dst,1182516,224685,file,subject,file->subject,node 224685,node 1182516,node 224685,threshold to coverage (9.821-16.528)
