rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
387,284238,TN_high_below_threshold,6.804940224,0,0,,1,6.804940224,0.000000000,MODIFY,8dc078bb-6606-4383-afa5-f1978587d10d,1569226127017000000,2019-09-23 04:08:47.017000 EDT,2019-09-23 04:08:03.128000000~2019-09-23 04:08:55.006000000,dst,33317,284238,subject,file,subject->file,file: /Device/Mup/;LanmanRedirector/;V:000000000495322f/142.20.61.136/share/Zmv N Zibwg.pdf,"subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe | C:/Python27/python.exe ""c:/ncr/mantra/runtime/Scripts/mantra-script.py"" ""-d"" ""c:/ncr/mantra"" ""--random_startup"" ""0""",file: /Device/Mup/;LanmanRedirector/;V:000000000495322f/142.20.61.136/share/Zmv N Zibwg.pdf,6.000 to coverage score (16.262)
388,105252,TN_high_below_threshold,6.795503616,0,0,,1,6.795503616,0.000000000,RENAME,02b5ea44-e15d-4097-bf0c-03b6d70042fe,1569253001337000000,2019-09-23 11:36:41.337000 EDT,2019-09-23 11:36:40.078000000~2019-09-23 11:37:41.717000000,dst,10,105252,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/Logs/WindowsUpdate/WindowsUpdate.20190921.084040.224.1.etl,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/Windows/Logs/WindowsUpdate/WindowsUpdate.20190921.084040.224.1.etl,6.000 to coverage score (16.262)
389,76725,TN_high_below_threshold,6.759834290,0,0,,3,6.759834290,0.000000000,RENAME,a4d420cb-e2f5-45a2-b1fd-9566b12ee939,1569348557316000000,2019-09-24 14:09:17.316000 EDT,2019-09-24 14:08:47.024000000~2019-09-24 14:09:25.455000000,dst,5014,76725,subject,file,subject->file,file: /Device/HarddiskVolume1/documents/~WRD0001.tmp,subject: /Device/HarddiskVolume1/Windows/SysWOW64/OneDriveSetup.exe,file: /Device/HarddiskVolume1/documents/~WRD0001.tmp,6.000 to coverage score (16.262)
390,281049,TN_high_below_threshold,6.757863522,0,0,,6,6.757863522,0.000000000,RENAME,ca8220a0-ca35-4fef-b115-020862aedbd8,1569220612808000000,2019-09-23 02:36:52.808000 EDT,2019-09-23 02:36:07.002000000~2019-09-23 02:37:01.163000000,dst,31323,281049,subject,file,subject->file,file: /Device/HarddiskVolume1/documents/TARGET_OBJECTION.docx,subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe,file: /Device/HarddiskVolume1/documents/TARGET_OBJECTION.docx,6.000 to coverage score (16.262)
391,31323,TN_high_below_threshold,6.757863522,0,0,,95,6.757863522,0.000000000,RENAME,ca8220a0-ca35-4fef-b115-020862aedbd8,1569220612808000000,2019-09-23 02:36:52.808000 EDT,2019-09-23 02:36:07.002000000~2019-09-23 02:37:01.163000000,src,31323,281049,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe,subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe,file: /Device/HarddiskVolume1/documents/TARGET_OBJECTION.docx,6.000 to coverage score (16.262)
392,94459,TN_high_below_threshold,6.755610466,0,0,,5,6.755610466,0.000000000,CREATE,bc2c452c-13b8-46fe-b42a-250b3404f629,1569433469208000000,2019-09-25 13:44:29.208000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94459,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settingssynonyms.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settingssynonyms.txt,6.000 to coverage score (16.262)
393,94457,TN_high_below_threshold,6.755610466,0,0,,6,6.755610466,0.000000000,CREATE,893f4e3d-b30a-458d-b012-b873beb21415,1569433469205000000,2019-09-25 13:44:29.205000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94457,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settingsconversions.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settingsconversions.txt,6.000 to coverage score (16.262)
394,94456,TN_high_below_threshold,6.755610466,0,0,,5,6.755610466,0.000000000,CREATE,b280fd09-0ac8-4d24-93f4-0ac40ac80264,1569433469205000000,2019-09-25 13:44:29.205000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94456,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settings.schema,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settings.schema,6.000 to coverage score (16.262)
395,94455,TN_high_below_threshold,6.755610466,0,0,,7,6.755610466,0.000000000,CREATE,e6bb1655-a8df-4bc1-9397-c25eb62dd6b7,1569433469204000000,2019-09-25 13:44:29.204000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94455,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settings.csg,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settings.csg,6.000 to coverage score (16.262)
396,94454,TN_high_below_threshold,6.755610466,0,0,,8,6.755610466,0.000000000,CREATE,855d155e-de93-4ae3-9023-a850b0148d5c,1569433469203000000,2019-09-25 13:44:29.203000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94454,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/appsconversions.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/appsconversions.txt,6.000 to coverage score (16.262)
397,94453,TN_high_below_threshold,6.755610466,0,0,,9,6.755610466,0.000000000,CREATE,4062a3e6-9718-4bed-a5d3-bdaeea1a897f,1569433469202000000,2019-09-25 13:44:29.202000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94453,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/apps.schema,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/apps.schema,6.000 to coverage score (16.262)
398,94452,TN_high_below_threshold,6.755610466,0,0,,7,6.755610466,0.000000000,CREATE,729e1c08-6e3f-43c9-8e8c-10635d8b281e,1569433469199000000,2019-09-25 13:44:29.199000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94452,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/apps.csg,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/apps.csg,6.000 to coverage score (16.262)
399,94451,TN_high_below_threshold,6.755610466,0,0,,5,6.755610466,0.000000000,CREATE,564bb623-151c-4bc9-a19f-bcef419f3d7c,1569433469195000000,2019-09-25 13:44:29.195000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94451,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settingsglobals.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/settingsglobals.txt,6.000 to coverage score (16.262)
400,94450,TN_high_below_threshold,6.755610466,0,0,,8,6.755610466,0.000000000,CREATE,0d5fd74c-68c8-41e6-8d1a-d68c49721e28,1569433469191000000,2019-09-25 13:44:29.191000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94450,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/appsglobals.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/appsglobals.txt,6.000 to coverage score (16.262)
401,102510,TN_high_below_threshold,6.745116234,0,0,,6,6.745116234,0.000000000,RENAME,47824bbc-8b24-4b71-bfd0-78b11d693c4e,1569250423865000000,2019-09-23 10:53:43.865000 EDT,2019-09-23 10:53:39.859000000~2019-09-23 10:54:17.574000000,dst,11485,102510,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137240194946089.txt,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137240194946089.txt,6.000 to coverage score (16.262)
402,56100,TN_high_below_threshold,6.745116234,0,0,,3,6.745116234,0.000000000,RENAME,bbea6714-c4c1-47f8-884b-230ea79a98b9,1569334422778000000,2019-09-24 10:13:42.778000 EDT,2019-09-24 10:13:36.605000000~2019-09-24 10:14:21.089000000,dst,3780,56100,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138078492302138.txt.~tmp,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138078492302138.txt.~tmp,6.000 to coverage score (16.262)
403,56099,TN_high_below_threshold,6.745116234,0,0,,3,6.745116234,0.000000000,RENAME,6bdae928-519e-434a-bcbb-6c20ef0b8b63,1569334422777000000,2019-09-24 10:13:42.777000 EDT,2019-09-24 10:13:36.605000000~2019-09-24 10:14:21.089000000,dst,3780,56099,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138078492302138.txt,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138078492302138.txt,6.000 to coverage score (16.262)
404,11485,TN_high_below_threshold,6.745116234,0,0,,221,6.745116234,0.000000000,RENAME,47824bbc-8b24-4b71-bfd0-78b11d693c4e,1569250423865000000,2019-09-23 10:53:43.865000 EDT,2019-09-23 10:53:39.859000000~2019-09-23 10:54:17.574000000,src,11485,102510,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137240194946089.txt,6.000 to coverage score (16.262)
405,3780,TN_high_below_threshold,6.745116234,0,0,,220,6.745116234,0.000000000,RENAME,6bdae928-519e-434a-bcbb-6c20ef0b8b63,1569334422777000000,2019-09-24 10:13:42.777000 EDT,2019-09-24 10:13:36.605000000~2019-09-24 10:14:21.089000000,src,3780,56099,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138078492302138.txt,6.000 to coverage score (16.262)
406,84558,TN_high_below_threshold,6.745115757,0,0,,4,6.745115757,0.000000000,RENAME,41e15e66-cead-40c0-aed0-2c1ebe35518a,1569408884315000000,2019-09-25 06:54:44.315000 EDT,2019-09-25 06:54:36.666000000~2019-09-25 06:55:16.593000000,dst,8714,84558,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138824792062006.txt,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138824792062006.txt,6.000 to coverage score (16.262)
407,84557,TN_high_below_threshold,6.745115757,0,0,,6,6.745115757,0.000000000,RENAME,56b17028-3409-40ba-b73d-9e3f7a051595,1569408884315000000,2019-09-25 06:54:44.315000 EDT,2019-09-25 06:54:36.666000000~2019-09-25 06:55:16.593000000,dst,8714,84557,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138824792062006.txt.~tmp,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138824792062006.txt.~tmp,6.000 to coverage score (16.262)
408,82954,TN_high_below_threshold,6.745115757,0,0,,6,6.745115757,0.000000000,RENAME,f308d62f-0a9e-4327-bdf8-762b2447aa4d,1569365686077000000,2019-09-24 18:54:46.077000 EDT,2019-09-24 18:54:37.952000000~2019-09-24 18:55:19.383000000,dst,6610,82954,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138392796647054.txt.~tmp,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138392796647054.txt.~tmp,6.000 to coverage score (16.262)
409,82861,TN_high_below_threshold,6.745115757,0,0,,4,6.745115757,0.000000000,RENAME,9e2ca173-efbf-4f78-a3e2-ff6a31831abc,1569365686076000000,2019-09-24 18:54:46.076000 EDT,2019-09-24 18:54:37.952000000~2019-09-24 18:55:19.383000000,dst,6610,82861,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138392796647054.txt,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138392796647054.txt,6.000 to coverage score (16.262)
410,59437,TN_high_below_threshold,6.745115757,0,0,,6,6.745115757,0.000000000,RENAME,c7f342b3-1241-4462-9cd5-75cb12c35f3b,1569336898231000000,2019-09-24 10:54:58.231000 EDT,2019-09-24 10:54:33.644000000~2019-09-24 10:55:03.728000000,dst,4232,59437,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138104861693330.txt.~tmp,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138104861693330.txt.~tmp,6.000 to coverage score (16.262)
411,59436,TN_high_below_threshold,6.745115757,0,0,,3,6.745115757,0.000000000,RENAME,1f4c4918-d7f4-4093-8473-feb6587d5849,1569336898229000000,2019-09-24 10:54:58.229000 EDT,2019-09-24 10:54:33.644000000~2019-09-24 10:55:03.728000000,dst,4232,59436,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138104861693330.txt,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138104861693330.txt,6.000 to coverage score (16.262)
412,8714,TN_high_below_threshold,6.745115757,0,0,,103,6.745115757,0.000000000,RENAME,41e15e66-cead-40c0-aed0-2c1ebe35518a,1569408884315000000,2019-09-25 06:54:44.315000 EDT,2019-09-25 06:54:36.666000000~2019-09-25 06:55:16.593000000,src,8714,84558,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138824792062006.txt,6.000 to coverage score (16.262)
413,6610,TN_high_below_threshold,6.745115757,0,0,,108,6.745115757,0.000000000,RENAME,9e2ca173-efbf-4f78-a3e2-ff6a31831abc,1569365686076000000,2019-09-24 18:54:46.076000 EDT,2019-09-24 18:54:37.952000000~2019-09-24 18:55:19.383000000,src,6610,82861,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138392796647054.txt,6.000 to coverage score (16.262)
414,4232,TN_high_below_threshold,6.745115757,0,0,,115,6.745115757,0.000000000,RENAME,1f4c4918-d7f4-4093-8473-feb6587d5849,1569336898229000000,2019-09-24 10:54:58.229000 EDT,2019-09-24 10:54:33.644000000~2019-09-24 10:55:03.728000000,src,4232,59436,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138104861693330.txt,6.000 to coverage score (16.262)
415,92161,TN_high_below_threshold,6.745115280,0,0,,3,6.745115280,0.000000000,RENAME,ddf3185d-8af6-4221-94db-935042aff8c3,1569422888918000000,2019-09-25 10:48:08.918000 EDT,2019-09-25 10:48:04.045000000~2019-09-25 10:48:50.957000000,dst,9715,92161,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138964855368163.txt.~tmp,subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138964855368163.txt.~tmp,6.000 to coverage score (16.262)
