model_label,score_epoch,rank,node_id,node_group,node_group_label,score,label,pred_above_threshold,saved_pred,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,short_endpoint_pair
Non-leaky selected,3,354,246439,FP,FP,6.561612606,0,1,1,benign,537,6.561612606,0.000000000,EVENT_EXECUTE,C6BE0D81-0EB0-2415-957D-030200000010,1523536150299262662,2018-04-12 08:29:10.299263 EDT,2018-04-12 08:26:32.799380363~2018-04-12 08:33:07.979052194,dst,643874,246439,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,355,246332,FP,FP,6.561612606,0,1,1,benign,533,6.561612606,0.000000000,EVENT_EXECUTE,83F22C11-FCAF-2415-1C8F-020200000010,1523536071112848003,2018-04-12 08:27:51.112848 EDT,2018-04-12 08:26:32.799380363~2018-04-12 08:33:07.979052194,dst,643874,246332,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,356,246229,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,4C8535D3-E9AF-2415-0D96-010200000010,1523535992763811148,2018-04-12 08:26:32.763811 EDT,2018-04-12 08:26:32.799380363~2018-04-12 08:33:07.979052194,dst,643874,246229,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,357,246128,FP,FP,6.561612606,0,1,1,benign,530,6.561612606,0.000000000,EVENT_EXECUTE,077C254E-D8AF-2415-559F-000200000010,1523535917516946439,2018-04-12 08:25:17.516947 EDT,2018-04-12 08:26:32.799380363~2018-04-12 08:33:07.979052194,dst,643874,246128,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,358,246019,FP,FP,6.561612606,0,1,1,benign,534,6.561612606,0.000000000,EVENT_EXECUTE,0A93B8C9-C6AF-2415-4784-FF0100000010,1523535842280772362,2018-04-12 08:24:02.280772 EDT,2018-04-12 08:26:32.799380363~2018-04-12 08:33:07.979052194,dst,643874,246019,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,359,242935,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,3476C2EE-CCAC-2415-AE10-F80100000010,1523532570137097780,2018-04-12 07:29:30.137098 EDT,2018-04-12 07:29:21.445919739~2018-04-12 07:30:44.706961253,dst,643874,242935,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,360,242820,FP,FP,6.561612606,0,1,1,benign,536,6.561612606,0.000000000,EVENT_EXECUTE,6FD47145-B6AC-2415-12EF-F60100000010,1523532472807183471,2018-04-12 07:27:52.807184 EDT,2018-04-12 07:29:21.445919739~2018-04-12 07:30:44.706961253,dst,643874,242820,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,361,232288,FP,FP,6.561612606,0,1,1,benign,544,6.561612606,0.000000000,EVENT_EXECUTE,FC95B1D0-7615-2515-76C8-780300000010,1523647648986404348,2018-04-13 15:27:28.986404 EDT,2018-04-13 15:16:57.719907088~2018-04-13 15:30:12.283129954,dst,643874,232288,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,362,228662,FP,FP,6.561612606,0,1,1,benign,536,6.561612606,0.000000000,EVENT_EXECUTE,2C7864A9-E510-2515-4DDA-6C0300000010,1523642627510269996,2018-04-13 14:03:47.510270 EDT,2018-04-13 14:01:24.513636350~2018-04-13 14:06:22.048429198,dst,643874,228662,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,363,228324,FP,FP,6.561612606,0,1,1,benign,537,6.561612606,0.000000000,EVENT_EXECUTE,B2C86EED-AC10-2515-AB3B-6B0300000010,1523642383838660786,2018-04-13 13:59:43.838661 EDT,2018-04-13 14:01:24.513636350~2018-04-13 14:06:22.048429198,dst,643874,228324,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,364,228283,FP,FP,6.561612606,0,1,1,benign,538,6.561612606,0.000000000,EVENT_EXECUTE,3A1ECA30-9410-2515-D09E-6A0300000010,1523642277594537530,2018-04-13 13:57:57.594537 EDT,2018-04-13 13:58:01.666285161~2018-04-13 13:58:53.374704630,dst,643874,228283,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,365,222931,FP,FP,6.561612606,0,1,1,benign,548,6.561612606,0.000000000,EVENT_EXECUTE,8CB22B82-26C5-2415-DF24-820200000010,1523559343141401228,2018-04-12 14:55:43.141401 EDT,2018-04-12 14:52:36.571337467~2018-04-12 14:58:42.316447579,dst,643874,222931,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,366,222889,FP,FP,6.561612606,0,1,1,benign,536,6.561612606,0.000000000,EVENT_EXECUTE,50990D97-06C5-2415-F490-810200000010,1523559206052796752,2018-04-12 14:53:26.052797 EDT,2018-04-12 14:52:36.571337467~2018-04-12 14:58:42.316447579,dst,643874,222889,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,367,222838,FP,FP,6.561612606,0,1,1,benign,538,6.561612606,0.000000000,EVENT_EXECUTE,A70561AC-DCC4-2415-A48E-800200000010,1523559026021959079,2018-04-12 14:50:26.021959 EDT,2018-04-12 14:52:36.571337467~2018-04-12 14:58:42.316447579,dst,643874,222838,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,368,220749,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,26A4B7E4-90C3-2415-9285-770200000010,1523557601038017574,2018-04-12 14:26:41.038018 EDT,2018-04-12 14:27:30.575793234~2018-04-12 14:29:09.367691040,dst,643874,220749,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,369,220692,FP,FP,6.561612606,0,1,1,benign,540,6.561612606,0.000000000,EVENT_EXECUTE,FE557986-65C3-2415-D847-760200000010,1523557414773282302,2018-04-12 14:23:34.773282 EDT,2018-04-12 14:27:30.575793234~2018-04-12 14:29:09.367691040,dst,643874,220692,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,370,220523,FP,FP,6.561612606,0,1,1,benign,537,6.561612606,0.000000000,EVENT_EXECUTE,96F1CB8E-0DC3-2415-89F1-730200000010,1523557036955791766,2018-04-12 14:17:16.955792 EDT,2018-04-12 14:27:30.575793234~2018-04-12 14:29:09.367691040,dst,643874,220523,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,371,212784,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,71D7E2D4-17B9-2415-B5C1-490200000010,1523546085965092721,2018-04-12 11:14:45.965093 EDT,2018-04-12 11:15:34.473087091~2018-04-12 11:18:37.780712838,dst,643874,212784,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,372,212671,FP,FP,6.561612606,0,1,1,benign,538,6.561612606,0.000000000,EVENT_EXECUTE,421EA991-FCB8-2415-3BC6-480200000010,1523545968873119298,2018-04-12 11:12:48.873119 EDT,2018-04-12 11:15:34.473087091~2018-04-12 11:18:37.780712838,dst,643874,212671,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,373,212447,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,A3F6EA71-CDB8-2415-FDC7-460200000010,1523545766477100707,2018-04-12 11:09:26.477101 EDT,2018-04-12 11:15:34.473087091~2018-04-12 11:18:37.780712838,dst,643874,212447,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,374,212336,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,C2038309-B0B8-2415-D1B3-450200000010,1523545640171406274,2018-04-12 11:07:20.171406 EDT,2018-04-12 11:15:34.473087091~2018-04-12 11:18:37.780712838,dst,643874,212336,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,375,212228,FP,FP,6.561612606,0,1,1,benign,537,6.561612606,0.000000000,EVENT_EXECUTE,3912FD04-9FB8-2415-FDAF-440200000010,1523545567081075257,2018-04-12 11:06:07.081075 EDT,2018-04-12 10:51:49.948127464~2018-04-12 11:06:07.300058455,dst,643874,212228,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,376,212118,FP,FP,6.561612606,0,1,1,benign,537,6.561612606,0.000000000,EVENT_EXECUTE,E567B672-88B8-2415-80C3-430200000010,1523545470137690085,2018-04-12 11:04:30.137690 EDT,2018-04-12 10:51:49.948127464~2018-04-12 11:06:07.300058455,dst,643874,212118,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,377,212007,FP,FP,6.561612606,0,1,1,benign,537,6.561612606,0.000000000,EVENT_EXECUTE,DC187AF5-73B8-2415-D6CF-420200000010,1523545382137239772,2018-04-12 11:03:02.137240 EDT,2018-04-12 10:51:49.948127464~2018-04-12 11:06:07.300058455,dst,643874,212007,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,378,211894,FP,FP,6.561612606,0,1,1,benign,538,6.561612606,0.000000000,EVENT_EXECUTE,96816E36-5BB8-2415-14BD-410200000010,1523545275852816790,2018-04-12 11:01:15.852817 EDT,2018-04-12 10:51:49.948127464~2018-04-12 11:06:07.300058455,dst,643874,211894,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,379,211780,FP,FP,6.561612606,0,1,1,benign,539,6.561612606,0.000000000,EVENT_EXECUTE,49C216CF-3DB8-2415-889D-400200000010,1523545149564961353,2018-04-12 10:59:09.564961 EDT,2018-04-12 10:51:49.948127464~2018-04-12 11:06:07.300058455,dst,643874,211780,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,380,206407,FP,FP,6.561612606,0,1,1,benign,540,6.561612606,0.000000000,EVENT_EXECUTE,78450324-C9D0-2415-D8CD-C40200000010,1523572136269268344,2018-04-12 18:28:56.269268 EDT,2018-04-12 18:24:33.045858066~2018-04-12 18:30:26.183316829,dst,643874,206407,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,381,206369,FP,FP,6.561612606,0,1,1,benign,536,6.561612606,0.000000000,EVENT_EXECUTE,91F899CB-B1D0-2415-3E1F-C40200000010,1523572036001724561,2018-04-12 18:27:16.001724 EDT,2018-04-12 18:24:33.045858066~2018-04-12 18:30:26.183316829,dst,643874,206369,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,382,198073,FP,FP,6.561612606,0,1,1,benign,546,6.561612606,0.000000000,EVENT_EXECUTE,019A6099-7DCE-2415-B2F5-B00200000010,1523569612797549057,2018-04-12 17:46:52.797549 EDT,2018-04-12 17:38:45.852233639~2018-04-12 17:47:02.647921402,dst,643874,198073,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,383,198035,FP,FP,6.561612606,0,1,1,benign,534,6.561612606,0.000000000,EVENT_EXECUTE,D621BBF1-67CE-2415-4465-B00200000010,1523569519790596566,2018-04-12 17:45:19.790596 EDT,2018-04-12 17:38:45.852233639~2018-04-12 17:47:02.647921402,dst,643874,198035,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,384,197991,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,4EEB5080-48CE-2415-0DD5-AF0200000010,1523569384743824206,2018-04-12 17:43:04.743824 EDT,2018-04-12 17:38:45.852233639~2018-04-12 17:47:02.647921402,dst,643874,197991,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,385,197951,FP,FP,6.561612606,0,1,1,benign,536,6.561612606,0.000000000,EVENT_EXECUTE,620124BE-29CE-2415-FB3F-AF0200000010,1523569252637081954,2018-04-12 17:40:52.637082 EDT,2018-04-12 17:38:45.852233639~2018-04-12 17:47:02.647921402,dst,643874,197951,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,386,197880,FP,FP,6.561612606,0,1,1,benign,542,6.561612606,0.000000000,EVENT_EXECUTE,7415F1F9-D6CD-2415-0763-AD0200000010,1523568897158092148,2018-04-12 17:34:57.158092 EDT,2018-04-12 17:38:45.852233639~2018-04-12 17:47:02.647921402,dst,643874,197880,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,387,197269,FP,FP,6.561612606,0,1,1,benign,540,6.561612606,0.000000000,EVENT_EXECUTE,3110A367-04CC-2415-A11F-A20200000010,1523566893248745521,2018-04-12 17:01:33.248745 EDT,2018-04-12 16:56:39.737534288~2018-04-12 17:01:33.485641447,dst,643874,197269,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,388,196663,FP,FP,6.561612606,0,1,1,benign,532,6.561612606,0.000000000,EVENT_EXECUTE,644EB2FD-5DCB-2415-F1BF-9E0200000010,1523566178506788452,2018-04-12 16:49:38.506788 EDT,2018-04-12 16:56:39.737534288~2018-04-12 17:01:33.485641447,dst,643874,196663,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,389,196625,FP,FP,6.561612606,0,1,1,benign,534,6.561612606,0.000000000,EVENT_EXECUTE,A1501DD3-44CB-2415-863D-9E0200000010,1523566070418198689,2018-04-12 16:47:50.418199 EDT,2018-04-12 16:56:39.737534288~2018-04-12 17:01:33.485641447,dst,643874,196625,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,390,186349,FP,FP,6.561612606,0,1,1,benign,535,6.561612606,0.000000000,EVENT_EXECUTE,BA81F14B-2BC6-2415-B459-880200000010,1523560463218082234,2018-04-12 15:14:23.218082 EDT,2018-04-12 15:13:58.646932949~2018-04-12 15:14:27.457608249,dst,643874,186349,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Non-leaky selected,3,391,186280,FP,FP,6.561612606,0,1,1,benign,546,6.561612606,0.000000000,EVENT_EXECUTE,F6C6993C-E4C5-2415-42AD-860200000010,1523560158017996534,2018-04-12 15:09:18.017997 EDT,2018-04-12 15:13:58.646932949~2018-04-12 15:14:27.457608249,dst,643874,186280,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
